split,image_path,label
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/19982.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/6535.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/12742.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/8604.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/5935.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/4928.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/15118.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/441.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/12957.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/7358.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/22589.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/16842.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/7939.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/10904.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/1124.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/8086.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/7442.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/24256.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/16565.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/9833.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/18057.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/11344.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/11181.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/18655.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/15615.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/15635.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/12304.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/6578.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/22345.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/5535.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/20926.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/16876.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/21580.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/11143.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/18724.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/15495.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/22820.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/8201.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/21381.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/9714.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/37.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/4606.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/1669.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/4215.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/12337.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/10009.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/19826.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/23319.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/18312.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/23150.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/10372.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/10011.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/22350.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/7801.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/18001.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/7863.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/23875.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/7634.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/10412.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/4953.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/13187.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/19650.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/2015.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/8779.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/180.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/18798.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/4253.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/1250.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/15330.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/18521.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/31.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/2392.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/2164.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/14362.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/4478.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/9312.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/12517.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/19920.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/5327.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/20550.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/6267.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/19695.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/1569.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/2647.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/12454.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/16560.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/20810.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/7172.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/377.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/15245.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/12007.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/23001.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/14997.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/5159.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/10927.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/8172.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/2994.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/22500.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/18741.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/10202.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/2710.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/16451.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/6558.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/12734.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/21745.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/5544.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/15434.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/4145.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/18571.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/1947.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/13902.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/23094.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/1930.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/8909.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/6698.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/17275.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/9946.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/19946.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/17636.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/14160.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/22258.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/15296.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/9133.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/10174.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/3794.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/21655.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/13432.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/5002.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/10578.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/18929.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/16111.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/22826.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/1552.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/4307.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/19259.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/6131.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/5604.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/20672.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/5910.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/18284.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/5316.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/7214.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/13767.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/15042.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/22301.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/16443.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/1493.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/14182.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/17925.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/20735.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/17796.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/10114.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/2285.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/2998.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/24086.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/16521.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/10433.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/14081.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/12950.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/1733.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/15189.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/6072.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/15211.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/22771.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/5719.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/16515.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/8460.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/17036.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/23511.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/20111.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/19635.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/24076.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/9892.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/4230.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/16416.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/8385.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/20455.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/2839.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/22949.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/10899.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/15517.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/19874.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/1015.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/7700.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/19487.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/17077.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/10978.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/8556.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/22928.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/11926.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/20041.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/13557.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/8871.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/7620.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/10204.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/6919.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/3808.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/23351.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/11812.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/17029.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/13197.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/1265.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/12018.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/8336.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/17980.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/9606.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/10532.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/20116.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/12119.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/24029.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/166.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/2942.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/13464.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/19693.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/8633.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/19764.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/4672.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/16871.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/12958.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/24313.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/19691.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/11407.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/6465.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/20655.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/5152.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/18267.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/1977.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/14761.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/10295.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/7533.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/438.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/6780.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/buildings/24119.jpg,1
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/17823.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/15460.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/6289.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/11476.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/192.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/11264.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/4208.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/18787.jpg,2
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/7980.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/glacier/4759.jpg,3
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/7915.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/street/18888.jpg,5
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/forest/23430.jpg,0
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/mountain/10564.jpg,4
train,/mnt/e/ml_projects/IN3310/2025/IN3310/Mandatory 1/mandatory1_data/sea/11505.jpg,2
